Transit_ID,Shipment_ID,Route_ID,Carrier_ID,Route_Type,Num_Transshipments,Std_Transit_Days,Actual_Transit_Days,Delay_Days,Sailing_Days,Port_Waiting_Days,Customs_Clearance_Days,Transshipment_Wait_Days,Primary_Bottleneck,Transit_Efficiency_Pct,On_Time,Congestion_Score
TRN0001145,SHP0001145,RTE0050,CAR006,Transshipment,1,33,46,13,31,8,4,3,Customs Delay,71.7,No,4.8
TRN0001146,SHP0001146,RTE0040,CAR003,Transshipment,1,33,44,11,37,5,1,1,Port Congestion,75.0,No,3.8
TRN0001147,SHP0001147,RTE0025,CAR007,Direct,0,18,21,3,18,1,2,0,Port Congestion,85.7,No,3.9
TRN0001148,SHP0001148,RTE0031,CAR002,Direct,0,20,20,0,16,0,4,0,None,100.0,Yes,9.9
TRN0001149,SHP0001149,RTE0001,CAR010,Direct,0,24,24,0,20,3,1,0,None,100.0,Yes,6.1
TRN0001150,SHP0001150,RTE0002,CAR010,Transshipment,2,36,36,0,26,0,4,6,None,100.0,Yes,3.5
TRN0001151,SHP0001151,RTE0024,CAR002,Transshipment,1,33,33,0,25,3,4,1,None,100.0,Yes,3.1
TRN0001152,SHP0001152,RTE0001,CAR010,Direct,0,24,37,13,28,6,3,0,None,64.9,No,9.1
TRN0001153,SHP0001153,RTE0031,CAR004,Direct,0,20,30,10,23,6,1,0,Transshipment Delay,66.7,No,1.6
TRN0001154,SHP0001154,RTE0016,CAR006,Transshipment,2,26,26,0,20,0,4,2,None,100.0,Yes,6.4
TRN0001155,SHP0001155,RTE0051,CAR010,Direct,0,21,21,0,14,4,3,0,None,100.0,Yes,5.2
TRN0001156,SHP0001156,RTE0049,CAR009,Direct,0,28,28,0,25,2,1,0,None,100.0,Yes,7.9
TRN0001157,SHP0001157,RTE0032,CAR001,Transshipment,1,30,30,0,22,4,3,1,None,100.0,Yes,6.0
TRN0001158,SHP0001158,RTE0049,CAR001,Direct,0,28,32,4,27,2,3,0,Port Congestion,87.5,No,7.9
TRN0001159,SHP0001159,RTE0035,CAR001,Direct,0,25,25,0,21,1,3,0,None,100.0,Yes,8.2
TRN0001160,SHP0001160,RTE0024,CAR001,Transshipment,1,33,41,8,31,6,3,1,Weather Delay,80.5,No,5.2
TRN0001161,SHP0001161,RTE0001,CAR001,Direct,0,24,24,0,19,3,2,0,None,100.0,Yes,2.6
TRN0001162,SHP0001162,RTE0053,CAR004,Direct,0,32,32,0,30,0,2,0,None,100.0,Yes,9.5
TRN0001163,SHP0001163,RTE0037,CAR005,Direct,0,19,19,0,16,1,2,0,None,100.0,Yes,8.1
TRN0001164,SHP0001164,RTE0050,CAR008,Transshipment,1,33,33,0,25,3,4,1,None,100.0,Yes,1.5
TRN0001165,SHP0001165,RTE0012,CAR008,Transshipment,2,21,21,0,9,3,3,6,None,100.0,Yes,4.8
TRN0001166,SHP0001166,RTE0017,CAR002,Direct,0,31,38,7,31,5,2,0,Transshipment Delay,81.6,No,4.3
TRN0001167,SHP0001167,RTE0031,CAR008,Direct,0,20,20,0,13,3,4,0,None,100.0,Yes,3.6
TRN0001168,SHP0001168,RTE0029,CAR003,Direct,0,30,41,11,31,9,1,0,Equipment Shortage,73.2,No,5.2
TRN0001169,SHP0001169,RTE0056,CAR005,Transshipment,2,28,28,0,20,3,3,2,None,100.0,Yes,2.4
TRN0001170,SHP0001170,RTE0015,CAR003,Direct,0,21,21,0,14,3,4,0,None,100.0,Yes,8.1
TRN0001171,SHP0001171,RTE0019,CAR009,Direct,0,28,37,9,28,5,4,0,None,75.7,No,3.8
TRN0001172,SHP0001172,RTE0011,CAR006,Direct,0,15,18,3,12,5,1,0,None,83.3,No,8.3
TRN0001173,SHP0001173,RTE0038,CAR002,Transshipment,2,27,27,0,19,4,2,2,None,100.0,Yes,5.3
TRN0001174,SHP0001174,RTE0029,CAR004,Direct,0,30,30,0,27,0,3,0,None,100.0,Yes,1.8
TRN0001175,SHP0001175,RTE0010,CAR005,Transshipment,1,37,44,7,36,4,3,1,Equipment Shortage,84.1,No,2.4
TRN0001176,SHP0001176,RTE0045,CAR009,Direct,0,27,30,3,24,3,3,0,Equipment Shortage,90.0,No,5.0
TRN0001177,SHP0001177,RTE0025,CAR008,Direct,0,18,18,0,16,0,2,0,None,100.0,Yes,1.7
TRN0001178,SHP0001178,RTE0014,CAR010,Transshipment,1,22,31,9,21,6,1,3,None,71.0,No,9.0
TRN0001179,SHP0001179,RTE0042,CAR008,Transshipment,2,30,30,0,22,0,4,4,None,100.0,Yes,6.4
TRN0001180,SHP0001180,RTE0029,CAR001,Direct,0,30,30,0,25,2,3,0,None,100.0,Yes,1.5
TRN0001181,SHP0001181,RTE0051,CAR004,Direct,0,21,21,0,15,2,4,0,None,100.0,Yes,8.3
TRN0001182,SHP0001182,RTE0047,CAR001,Direct,0,23,23,0,19,1,3,0,None,100.0,Yes,9.0
TRN0001183,SHP0001183,RTE0058,CAR006,Transshipment,2,37,37,0,29,0,4,4,None,100.0,Yes,8.9
TRN0001184,SHP0001184,RTE0031,CAR006,Direct,0,20,20,0,16,0,4,0,None,100.0,Yes,4.5
TRN0001185,SHP0001185,RTE0039,CAR007,Direct,0,29,41,12,34,6,1,0,Weather Delay,70.7,No,7.0
TRN0001186,SHP0001186,RTE0026,CAR008,Transshipment,1,29,32,3,27,2,2,1,None,90.6,No,7.0
TRN0001187,SHP0001187,RTE0031,CAR010,Direct,0,20,22,2,16,4,2,0,Customs Delay,90.9,No,9.4
TRN0001188,SHP0001188,RTE0007,CAR004,Direct,0,22,22,0,16,2,4,0,None,100.0,Yes,4.4
TRN0001189,SHP0001189,RTE0027,CAR003,Direct,0,20,20,0,14,3,3,0,None,100.0,Yes,1.3
TRN0001190,SHP0001190,RTE0016,CAR005,Transshipment,2,26,26,0,15,4,1,6,None,100.0,Yes,8.0
TRN0001191,SHP0001191,RTE0060,CAR010,Transshipment,1,31,31,0,25,2,3,1,None,100.0,Yes,8.0
TRN0001192,SHP0001192,RTE0026,CAR006,Transshipment,1,29,43,14,29,10,2,2,Port Congestion,67.4,No,1.7
TRN0001193,SHP0001193,RTE0031,CAR005,Direct,0,20,20,0,14,3,3,0,None,100.0,Yes,3.4
TRN0001194,SHP0001194,RTE0050,CAR002,Transshipment,1,33,33,0,26,1,3,3,None,100.0,Yes,7.4
TRN0001195,SHP0001195,RTE0002,CAR006,Transshipment,2,36,36,0,31,0,1,4,None,100.0,Yes,8.9
TRN0001196,SHP0001196,RTE0013,CAR002,Direct,0,17,29,12,18,8,3,0,None,58.6,No,4.6
TRN0001197,SHP0001197,RTE0042,CAR009,Transshipment,2,30,30,0,21,3,2,4,None,100.0,Yes,9.2
TRN0001198,SHP0001198,RTE0055,CAR001,Direct,0,18,18,0,12,4,2,0,None,100.0,Yes,3.1
TRN0001199,SHP0001199,RTE0013,CAR002,Direct,0,17,17,0,13,0,4,0,None,100.0,Yes,2.1
TRN0001200,SHP0001200,RTE0039,CAR007,Direct,0,29,29,0,28,0,1,0,None,100.0,Yes,9.3
TRN0001201,SHP0001201,RTE0017,CAR005,Direct,0,31,31,0,25,2,4,0,None,100.0,Yes,3.0
TRN0001202,SHP0001202,RTE0043,CAR008,Direct,0,30,30,0,23,4,3,0,None,100.0,Yes,6.7
TRN0001203,SHP0001203,RTE0029,CAR006,Direct,0,30,30,0,26,2,2,0,None,100.0,Yes,3.5
TRN0001204,SHP0001204,RTE0046,CAR006,Transshipment,1,35,35,0,26,3,4,2,None,100.0,Yes,2.3
TRN0001205,SHP0001205,RTE0025,CAR007,Direct,0,18,18,0,12,3,3,0,None,100.0,Yes,3.3
TRN0001206,SHP0001206,RTE0057,CAR003,Direct,0,29,29,0,26,1,2,0,None,100.0,Yes,9.5
TRN0001207,SHP0001207,RTE0026,CAR003,Transshipment,1,29,29,0,23,2,3,1,None,100.0,Yes,4.9
TRN0001208,SHP0001208,RTE0044,CAR001,Transshipment,2,42,44,2,38,3,1,2,None,95.5,No,7.2
TRN0001209,SHP0001209,RTE0013,CAR007,Direct,0,17,17,0,12,1,4,0,None,100.0,Yes,1.9
TRN0001210,SHP0001210,RTE0033,CAR005,Direct,0,22,22,0,18,1,3,0,None,100.0,Yes,4.8
TRN0001211,SHP0001211,RTE0027,CAR004,Direct,0,20,20,0,18,1,1,0,None,100.0,Yes,1.1
TRN0001212,SHP0001212,RTE0045,CAR004,Direct,0,27,27,0,23,3,1,0,None,100.0,Yes,5.4
TRN0001213,SHP0001213,RTE0038,CAR008,Transshipment,2,27,36,9,21,8,3,4,None,75.0,No,7.7
TRN0001214,SHP0001214,RTE0057,CAR005,Direct,0,29,36,7,31,3,2,0,Port Congestion,80.6,No,3.5
TRN0001215,SHP0001215,RTE0021,CAR006,Direct,0,24,24,0,19,2,3,0,None,100.0,Yes,3.6
TRN0001216,SHP0001216,RTE0053,CAR004,Direct,0,32,32,0,26,2,4,0,None,100.0,Yes,3.1
TRN0001217,SHP0001217,RTE0046,CAR001,Transshipment,1,35,35,0,28,1,3,3,None,100.0,Yes,8.5
TRN0001218,SHP0001218,RTE0009,CAR008,Direct,0,30,30,0,22,4,4,0,None,100.0,Yes,4.9
TRN0001219,SHP0001219,RTE0040,CAR008,Transshipment,1,33,33,0,24,4,4,1,None,100.0,Yes,1.8
TRN0001220,SHP0001220,RTE0022,CAR007,Transshipment,1,36,36,0,29,3,3,1,None,100.0,Yes,8.5
TRN0001221,SHP0001221,RTE0041,CAR005,Direct,0,22,22,0,18,2,2,0,None,100.0,Yes,7.0
TRN0001222,SHP0001222,RTE0012,CAR004,Transshipment,2,21,21,0,13,3,3,2,None,100.0,Yes,3.3
TRN0001223,SHP0001223,RTE0028,CAR007,Transshipment,1,28,37,9,25,8,2,2,Port Congestion,75.7,No,1.2
TRN0001224,SHP0001224,RTE0044,CAR009,Transshipment,2,42,53,11,35,9,3,6,Customs Delay,79.2,No,4.6
TRN0001225,SHP0001225,RTE0055,CAR003,Direct,0,18,18,0,10,4,4,0,None,100.0,Yes,6.8
TRN0001226,SHP0001226,RTE0045,CAR007,Direct,0,27,27,0,20,4,3,0,None,100.0,Yes,6.1
TRN0001227,SHP0001227,RTE0006,CAR010,Transshipment,1,34,49,15,36,9,1,3,None,69.4,No,4.2
TRN0001228,SHP0001228,RTE0019,CAR005,Direct,0,28,28,0,22,4,2,0,None,100.0,Yes,1.6
TRN0001229,SHP0001229,RTE0025,CAR002,Direct,0,18,18,0,12,2,4,0,None,100.0,Yes,2.4
TRN0001230,SHP0001230,RTE0052,CAR002,Transshipment,1,32,36,4,27,6,1,2,None,88.9,No,9.5
TRN0001231,SHP0001231,RTE0015,CAR010,Direct,0,21,21,0,15,4,2,0,None,100.0,Yes,1.7
TRN0001232,SHP0001232,RTE0025,CAR006,Direct,0,18,28,10,20,5,3,0,Customs Delay,64.3,No,1.3
TRN0001233,SHP0001233,RTE0015,CAR002,Direct,0,21,21,0,16,3,2,0,None,100.0,Yes,5.4
TRN0001234,SHP0001234,RTE0019,CAR008,Direct,0,28,28,0,23,4,1,0,None,100.0,Yes,9.8
TRN0001235,SHP0001235,RTE0001,CAR005,Direct,0,24,24,0,20,0,4,0,None,100.0,Yes,8.2
TRN0001236,SHP0001236,RTE0043,CAR001,Direct,0,30,30,0,29,0,1,0,None,100.0,Yes,9.6
TRN0001237,SHP0001237,RTE0038,CAR008,Transshipment,2,27,27,0,17,0,4,6,None,100.0,Yes,4.0
TRN0001238,SHP0001238,RTE0011,CAR001,Direct,0,15,15,0,12,1,2,0,None,100.0,Yes,2.9
TRN0001239,SHP0001239,RTE0018,CAR004,Transshipment,1,42,42,0,38,0,2,2,None,100.0,Yes,4.5
TRN0001240,SHP0001240,RTE0015,CAR001,Direct,0,21,21,0,16,3,2,0,None,100.0,Yes,1.0
TRN0001241,SHP0001241,RTE0047,CAR009,Direct,0,23,23,0,19,1,3,0,None,100.0,Yes,2.1
TRN0001242,SHP0001242,RTE0023,CAR005,Direct,0,21,21,0,16,1,4,0,None,100.0,Yes,2.0
TRN0001243,SHP0001243,RTE0060,CAR006,Transshipment,1,31,39,8,31,4,2,2,Equipment Shortage,79.5,No,8.1
TRN0001244,SHP0001244,RTE0053,CAR003,Direct,0,32,46,14,34,10,2,0,None,69.6,No,2.8
TRN0001245,SHP0001245,RTE0037,CAR001,Direct,0,19,19,0,14,3,2,0,None,100.0,Yes,5.4
TRN0001246,SHP0001246,RTE0035,CAR007,Direct,0,25,25,0,21,2,2,0,None,100.0,Yes,7.1
TRN0001247,SHP0001247,RTE0049,CAR004,Direct,0,28,43,15,34,8,1,0,Equipment Shortage,65.1,No,3.3
TRN0001248,SHP0001248,RTE0050,CAR007,Transshipment,1,33,33,0,26,0,4,3,None,100.0,Yes,3.1
TRN0001249,SHP0001249,RTE0054,CAR002,Transshipment,1,42,50,8,41,6,1,2,None,84.0,No,6.8
TRN0001250,SHP0001250,RTE0014,CAR005,Transshipment,1,22,22,0,15,3,1,3,None,100.0,Yes,7.4
TRN0001251,SHP0001251,RTE0046,CAR008,Transshipment,1,35,35,0,29,2,2,2,None,100.0,Yes,1.5
TRN0001252,SHP0001252,RTE0049,CAR002,Direct,0,28,28,0,24,2,2,0,None,100.0,Yes,9.6
TRN0001253,SHP0001253,RTE0032,CAR001,Transshipment,1,30,39,9,30,5,1,3,None,76.9,No,4.3
TRN0001254,SHP0001254,RTE0056,CAR001,Transshipment,2,28,28,0,16,4,4,4,None,100.0,Yes,6.5
TRN0001255,SHP0001255,RTE0047,CAR001,Direct,0,23,23,0,17,4,2,0,None,100.0,Yes,3.7
TRN0001256,SHP0001256,RTE0027,CAR002,Direct,0,20,20,0,15,1,4,0,None,100.0,Yes,5.1
TRN0001257,SHP0001257,RTE0041,CAR003,Direct,0,22,22,0,16,2,4,0,None,100.0,Yes,3.0
TRN0001258,SHP0001258,RTE0045,CAR002,Direct,0,27,27,0,23,0,4,0,None,100.0,Yes,8.1
TRN0001259,SHP0001259,RTE0027,CAR001,Direct,0,20,20,0,18,0,2,0,None,100.0,Yes,2.3
TRN0001260,SHP0001260,RTE0045,CAR007,Direct,0,27,27,0,23,1,3,0,None,100.0,Yes,1.9
TRN0001261,SHP0001261,RTE0057,CAR003,Direct,0,29,29,0,27,0,2,0,None,100.0,Yes,2.9
TRN0001262,SHP0001262,RTE0006,CAR003,Transshipment,1,34,34,0,31,0,1,2,None,100.0,Yes,4.0
TRN0001263,SHP0001263,RTE0001,CAR006,Direct,0,24,24,0,21,2,1,0,None,100.0,Yes,8.8
TRN0001264,SHP0001264,RTE0009,CAR006,Direct,0,30,30,0,24,3,3,0,None,100.0,Yes,8.5
TRN0001265,SHP0001265,RTE0042,CAR009,Transshipment,2,30,30,0,25,2,1,2,None,100.0,Yes,2.9
TRN0001266,SHP0001266,RTE0037,CAR003,Direct,0,19,19,0,16,1,2,0,None,100.0,Yes,8.7
TRN0001267,SHP0001267,RTE0022,CAR007,Transshipment,1,36,36,0,31,0,4,1,None,100.0,Yes,5.7
TRN0001268,SHP0001268,RTE0060,CAR003,Transshipment,1,31,31,0,24,2,4,1,None,100.0,Yes,9.5
TRN0001269,SHP0001269,RTE0027,CAR010,Direct,0,20,20,0,13,4,3,0,None,100.0,Yes,6.3
TRN0001270,SHP0001270,RTE0051,CAR006,Direct,0,21,21,0,19,0,2,0,None,100.0,Yes,1.1
TRN0001271,SHP0001271,RTE0037,CAR009,Direct,0,19,19,0,12,4,3,0,None,100.0,Yes,8.9
TRN0001272,SHP0001272,RTE0042,CAR005,Transshipment,2,30,30,0,20,4,2,4,None,100.0,Yes,6.6
TRN0001273,SHP0001273,RTE0013,CAR006,Direct,0,17,17,0,15,0,2,0,None,100.0,Yes,4.8
TRN0001274,SHP0001274,RTE0013,CAR006,Direct,0,17,21,4,14,3,4,0,Transshipment Delay,81.0,No,1.5
TRN0001275,SHP0001275,RTE0052,CAR006,Transshipment,1,32,32,0,28,0,2,2,None,100.0,Yes,1.6
TRN0001276,SHP0001276,RTE0040,CAR002,Transshipment,1,33,40,7,30,7,2,1,Customs Delay,82.5,No,9.3
TRN0001277,SHP0001277,RTE0035,CAR010,Direct,0,25,25,0,18,4,3,0,None,100.0,Yes,7.4
TRN0001278,SHP0001278,RTE0025,CAR006,Direct,0,18,18,0,12,4,2,0,None,100.0,Yes,1.0
TRN0001279,SHP0001279,RTE0009,CAR002,Direct,0,30,30,0,24,3,3,0,None,100.0,Yes,4.9
TRN0001280,SHP0001280,RTE0017,CAR005,Direct,0,31,31,0,29,1,1,0,None,100.0,Yes,3.0
TRN0001281,SHP0001281,RTE0002,CAR009,Transshipment,2,36,36,0,29,1,4,2,None,100.0,Yes,7.0
TRN0001282,SHP0001282,RTE0038,CAR010,Transshipment,2,27,27,0,16,4,3,4,None,100.0,Yes,2.5
TRN0001283,SHP0001283,RTE0059,CAR004,Direct,0,24,24,0,19,2,3,0,None,100.0,Yes,1.3
TRN0001284,SHP0001284,RTE0015,CAR002,Direct,0,21,21,0,17,3,1,0,None,100.0,Yes,3.9
TRN0001285,SHP0001285,RTE0013,CAR008,Direct,0,17,17,0,13,1,3,0,None,100.0,Yes,6.9
TRN0001286,SHP0001286,RTE0023,CAR003,Direct,0,21,31,10,22,6,3,0,Transshipment Delay,67.7,No,7.5
TRN0001287,SHP0001287,RTE0015,CAR005,Direct,0,21,31,10,21,9,1,0,Customs Delay,67.7,No,6.0
TRN0001288,SHP0001288,RTE0038,CAR006,Transshipment,2,27,27,0,18,1,2,6,None,100.0,Yes,9.9
TRN0001289,SHP0001289,RTE0024,CAR005,Transshipment,1,33,33,0,28,0,2,3,None,100.0,Yes,9.2
TRN0001290,SHP0001290,RTE0025,CAR006,Direct,0,18,18,0,12,2,4,0,None,100.0,Yes,6.3
TRN0001291,SHP0001291,RTE0060,CAR005,Transshipment,1,31,31,0,23,4,2,2,None,100.0,Yes,5.6
TRN0001292,SHP0001292,RTE0006,CAR004,Transshipment,1,34,34,0,28,2,2,2,None,100.0,Yes,1.6
TRN0001293,SHP0001293,RTE0015,CAR001,Direct,0,21,23,2,16,4,3,0,None,91.3,No,3.9
TRN0001294,SHP0001294,RTE0012,CAR003,Transshipment,2,21,25,4,17,3,1,4,Weather Delay,84.0,No,7.9
TRN0001295,SHP0001295,RTE0025,CAR003,Direct,0,18,18,0,11,3,4,0,None,100.0,Yes,7.1
TRN0001296,SHP0001296,RTE0016,CAR008,Transshipment,2,26,26,0,16,3,1,6,None,100.0,Yes,9.0
TRN0001297,SHP0001297,RTE0034,CAR008,Transshipment,1,27,27,0,21,3,2,1,None,100.0,Yes,1.8
TRN0001298,SHP0001298,RTE0045,CAR007,Direct,0,27,36,9,28,7,1,0,Customs Delay,75.0,No,9.9
TRN0001299,SHP0001299,RTE0023,CAR005,Direct,0,21,21,0,14,4,3,0,None,100.0,Yes,7.7
TRN0001300,SHP0001300,RTE0028,CAR003,Transshipment,1,28,39,11,26,9,2,2,Port Congestion,71.8,No,2.9
TRN0001301,SHP0001301,RTE0026,CAR008,Transshipment,1,29,35,6,25,4,3,3,Customs Delay,82.9,No,1.5
TRN0001302,SHP0001302,RTE0059,CAR002,Direct,0,24,24,0,17,3,4,0,None,100.0,Yes,1.7
TRN0001303,SHP0001303,RTE0035,CAR008,Direct,0,25,25,0,21,3,1,0,None,100.0,Yes,5.4
TRN0001304,SHP0001304,RTE0048,CAR009,Transshipment,1,31,31,0,27,1,1,2,None,100.0,Yes,1.9
TRN0001305,SHP0001305,RTE0029,CAR006,Direct,0,30,30,0,24,4,2,0,None,100.0,Yes,9.1
TRN0001306,SHP0001306,RTE0033,CAR001,Direct,0,22,24,2,19,3,2,0,Equipment Shortage,91.7,No,5.3
TRN0001307,SHP0001307,RTE0013,CAR002,Direct,0,17,17,0,13,0,4,0,None,100.0,Yes,8.5
TRN0001308,SHP0001308,RTE0038,CAR004,Transshipment,2,27,27,0,19,3,3,2,None,100.0,Yes,3.7
TRN0001309,SHP0001309,RTE0048,CAR008,Transshipment,1,31,39,8,29,7,2,1,Equipment Shortage,79.5,No,4.2
TRN0001310,SHP0001310,RTE0048,CAR006,Transshipment,1,31,31,0,26,2,1,2,None,100.0,Yes,9.5
TRN0001311,SHP0001311,RTE0037,CAR009,Direct,0,19,19,0,17,1,1,0,None,100.0,Yes,7.4
TRN0001312,SHP0001312,RTE0034,CAR005,Transshipment,1,27,28,1,18,3,4,3,Weather Delay,96.4,No,6.7
TRN0001313,SHP0001313,RTE0057,CAR004,Direct,0,29,29,0,27,1,1,0,None,100.0,Yes,9.9
TRN0001314,SHP0001314,RTE0021,CAR005,Direct,0,24,24,0,21,0,3,0,None,100.0,Yes,5.9
TRN0001315,SHP0001315,RTE0027,CAR008,Direct,0,20,20,0,15,4,1,0,None,100.0,Yes,3.8
TRN0001316,SHP0001316,RTE0055,CAR004,Direct,0,18,28,10,22,5,1,0,None,64.3,No,6.4
TRN0001317,SHP0001317,RTE0006,CAR002,Transshipment,1,34,34,0,26,3,3,2,None,100.0,Yes,3.9
TRN0001318,SHP0001318,RTE0010,CAR005,Transshipment,1,37,37,0,28,2,4,3,None,100.0,Yes,7.3
TRN0001319,SHP0001319,RTE0005,CAR001,Direct,0,23,37,14,24,10,3,0,Customs Delay,62.2,No,10.0
TRN0001320,SHP0001320,RTE0033,CAR002,Direct,0,22,22,0,19,0,3,0,None,100.0,Yes,1.5
TRN0001321,SHP0001321,RTE0045,CAR005,Direct,0,27,27,0,24,2,1,0,None,100.0,Yes,9.3
TRN0001322,SHP0001322,RTE0042,CAR007,Transshipment,2,30,43,13,26,9,4,4,None,69.8,No,1.1
TRN0001323,SHP0001323,RTE0006,CAR001,Transshipment,1,34,34,0,31,1,1,1,None,100.0,Yes,7.6
TRN0001324,SHP0001324,RTE0022,CAR010,Transshipment,1,36,36,0,27,3,3,3,None,100.0,Yes,7.6
TRN0001325,SHP0001325,RTE0023,CAR003,Direct,0,21,21,0,19,1,1,0,None,100.0,Yes,1.6
TRN0001326,SHP0001326,RTE0025,CAR006,Direct,0,18,18,0,15,2,1,0,None,100.0,Yes,8.9
TRN0001327,SHP0001327,RTE0017,CAR007,Direct,0,31,46,15,34,11,1,0,None,67.4,No,6.7
TRN0001328,SHP0001328,RTE0059,CAR004,Direct,0,24,24,0,23,0,1,0,None,100.0,Yes,8.1
TRN0001329,SHP0001329,RTE0032,CAR009,Transshipment,1,30,30,0,22,2,4,2,None,100.0,Yes,3.8
TRN0001330,SHP0001330,RTE0039,CAR010,Direct,0,29,42,13,35,6,1,0,Equipment Shortage,69.0,No,1.4
TRN0001331,SHP0001331,RTE0003,CAR005,Direct,0,20,20,0,17,2,1,0,None,100.0,Yes,3.6
TRN0001332,SHP0001332,RTE0015,CAR006,Direct,0,21,21,0,15,3,3,0,None,100.0,Yes,3.3
TRN0001333,SHP0001333,RTE0016,CAR001,Transshipment,2,26,26,0,13,3,4,6,None,100.0,Yes,8.1
TRN0001334,SHP0001334,RTE0027,CAR001,Direct,0,20,20,0,14,2,4,0,None,100.0,Yes,2.5
TRN0001335,SHP0001335,RTE0049,CAR002,Direct,0,28,28,0,24,3,1,0,None,100.0,Yes,9.9
TRN0001336,SHP0001336,RTE0042,CAR004,Transshipment,2,30,30,0,20,4,2,4,None,100.0,Yes,4.6
TRN0001337,SHP0001337,RTE0013,CAR003,Direct,0,17,30,13,18,8,4,0,Transshipment Delay,56.7,No,1.5
TRN0001338,SHP0001338,RTE0055,CAR001,Direct,0,18,31,13,20,10,1,0,Weather Delay,58.1,No,5.2
TRN0001339,SHP0001339,RTE0049,CAR009,Direct,0,28,28,0,25,2,1,0,None,100.0,Yes,9.9
TRN0001340,SHP0001340,RTE0026,CAR004,Transshipment,1,29,29,0,24,0,2,3,None,100.0,Yes,9.0
TRN0001341,SHP0001341,RTE0054,CAR009,Transshipment,1,42,57,15,43,9,2,3,None,73.7,No,6.9
TRN0001342,SHP0001342,RTE0051,CAR007,Direct,0,21,21,0,20,0,1,0,None,100.0,Yes,6.1
TRN0001343,SHP0001343,RTE0049,CAR008,Direct,0,28,28,0,23,4,1,0,None,100.0,Yes,3.2
TRN0001344,SHP0001344,RTE0024,CAR001,Transshipment,1,33,33,0,28,2,1,2,None,100.0,Yes,8.8
TRN0001345,SHP0001345,RTE0034,CAR009,Transshipment,1,27,27,0,21,0,4,2,None,100.0,Yes,1.6
TRN0001346,SHP0001346,RTE0051,CAR006,Direct,0,21,30,9,20,6,4,0,None,70.0,No,8.7
TRN0001347,SHP0001347,RTE0045,CAR005,Direct,0,27,27,0,22,3,2,0,None,100.0,Yes,6.6
TRN0001348,SHP0001348,RTE0020,CAR007,Transshipment,1,35,35,0,29,1,2,3,None,100.0,Yes,3.2
TRN0001349,SHP0001349,RTE0008,CAR002,Transshipment,1,30,36,6,25,6,4,1,None,83.3,No,2.5
TRN0001350,SHP0001350,RTE0054,CAR009,Transshipment,1,42,42,0,35,2,4,1,None,100.0,Yes,4.7
TRN0001351,SHP0001351,RTE0026,CAR001,Transshipment,1,29,29,0,22,2,3,2,None,100.0,Yes,4.4
TRN0001352,SHP0001352,RTE0001,CAR002,Direct,0,24,32,8,23,6,3,0,None,75.0,No,5.5
TRN0001353,SHP0001353,RTE0051,CAR004,Direct,0,21,21,0,17,1,3,0,None,100.0,Yes,3.8
TRN0001354,SHP0001354,RTE0011,CAR009,Direct,0,15,15,0,9,4,2,0,None,100.0,Yes,5.6
TRN0001355,SHP0001355,RTE0014,CAR010,Transshipment,1,22,26,4,20,2,2,2,Customs Delay,84.6,No,6.7
TRN0001356,SHP0001356,RTE0017,CAR004,Direct,0,31,31,0,26,2,3,0,None,100.0,Yes,9.4
TRN0001357,SHP0001357,RTE0018,CAR003,Transshipment,1,42,42,0,33,4,2,3,None,100.0,Yes,5.1
TRN0001358,SHP0001358,RTE0004,CAR002,Transshipment,1,29,32,3,23,5,1,3,None,90.6,No,8.7
TRN0001359,SHP0001359,RTE0001,CAR007,Direct,0,24,24,0,19,2,3,0,None,100.0,Yes,9.0
TRN0001360,SHP0001360,RTE0034,CAR005,Transshipment,1,27,27,0,18,4,3,2,None,100.0,Yes,4.1
TRN0001361,SHP0001361,RTE0043,CAR004,Direct,0,30,30,0,23,4,3,0,None,100.0,Yes,3.1
TRN0001362,SHP0001362,RTE0053,CAR001,Direct,0,32,32,0,26,4,2,0,None,100.0,Yes,7.7
TRN0001363,SHP0001363,RTE0050,CAR001,Transshipment,1,33,33,0,22,4,4,3,None,100.0,Yes,1.2
TRN0001364,SHP0001364,RTE0053,CAR008,Direct,0,32,32,0,27,3,2,0,None,100.0,Yes,4.6
TRN0001365,SHP0001365,RTE0036,CAR009,Transshipment,2,32,32,0,21,3,4,4,None,100.0,Yes,8.7
TRN0001366,SHP0001366,RTE0051,CAR005,Direct,0,21,21,0,16,3,2,0,None,100.0,Yes,5.8
TRN0001367,SHP0001367,RTE0043,CAR009,Direct,0,30,30,0,26,2,2,0,None,100.0,Yes,8.7
TRN0001368,SHP0001368,RTE0046,CAR009,Transshipment,1,35,35,0,29,2,1,3,None,100.0,Yes,1.9
TRN0001369,SHP0001369,RTE0037,CAR004,Direct,0,19,30,11,21,5,4,0,None,63.3,No,8.6
TRN0001370,SHP0001370,RTE0057,CAR004,Direct,0,29,29,0,21,4,4,0,None,100.0,Yes,5.0
TRN0001371,SHP0001371,RTE0035,CAR001,Direct,0,25,25,0,18,3,4,0,None,100.0,Yes,7.2
TRN0001372,SHP0001372,RTE0047,CAR002,Direct,0,23,23,0,19,3,1,0,None,100.0,Yes,6.5
TRN0001373,SHP0001373,RTE0038,CAR007,Transshipment,2,27,27,0,16,4,1,6,None,100.0,Yes,2.7
TRN0001374,SHP0001374,RTE0005,CAR005,Direct,0,23,23,0,19,2,2,0,None,100.0,Yes,8.5
