Shipment_ID,Customer_ID,Carrier_ID,Carrier_Name,Route_ID,Route_Type,Origin_Port,Destination_Port,Num_Transshipments,ETD,ETA,Actual_Arrival,Std_Transit_Days,Actual_Transit_Days,Delay_Days,Delay_Reason,On_Time,Num_Containers,Container_Type,Commodity,Incoterms,Cargo_Value_USD,Shipment_Status
SHP0000454,CUS0034,CAR006,ONE,RTE0043,Direct,Hamburg,Houston,0,2022-03-26,2022-04-25,2022-04-27,30,32,2,Customs Inspection,No,7,40RF,Machinery,EXW,306809.81,Delivered
SHP0000455,CUS0026,CAR010,HMM,RTE0017,Direct,Ningbo,New York,0,2024-08-02,2024-09-02,2024-09-02,31,31,0,None,Yes,4,40RF,Auto Parts,CFR,370536.27,Delivered
SHP0000456,CUS0036,CAR006,ONE,RTE0011,Direct,Shenzhen,Los Angeles,0,2022-01-22,2022-02-06,2022-02-06,15,15,0,None,Yes,2,20GP,Food Products,FOB,549001.05,Delivered
SHP0000457,CUS0047,CAR004,Evergreen,RTE0023,Direct,Busan,Chicago,0,2023-08-04,2023-08-25,2023-08-25,21,21,0,None,Yes,1,40RF,Apparel,FOB,941580.19,Delivered
SHP0000458,CUS0039,CAR004,Evergreen,RTE0053,Direct,Colombo,Seattle,0,2022-09-07,2022-10-09,2022-10-21,32,44,12,Port Congestion,No,10,40GP,Food Products,CFR,813040.06,Delivered
SHP0000459,CUS0017,CAR003,CMA CGM,RTE0008,Transshipment,Shenzhen,Seattle,1,2023-08-27,2023-09-26,2023-09-26,30,30,0,None,Yes,2,20RF,Machinery,DAP,707610.42,Delivered
SHP0000460,CUS0017,CAR006,ONE,RTE0049,Direct,Colombo,Halifax,0,2022-11-28,2022-12-26,2022-12-26,28,28,0,None,Yes,1,20RF,Food Products,EXW,996160.64,Delivered
SHP0000461,CUS0012,CAR005,Hapag-Lloyd,RTE0054,Transshipment,Colombo,Seattle,1,2024-06-21,2024-08-02,2024-08-02,42,42,0,None,Yes,4,40RF,Food Products,CIF,663209.02,Delivered
SHP0000462,CUS0014,CAR007,Yang Ming,RTE0036,Transshipment,Hong Kong,Houston,2,2022-08-06,2022-09-07,2022-09-07,32,32,0,None,Yes,5,20GP,Electronics,FOB,116891.71,Delivered
SHP0000463,CUS0002,CAR008,ZIM,RTE0049,Direct,Colombo,Halifax,0,2024-10-16,2024-11-13,2024-11-13,28,28,0,None,Yes,1,20GP,Food Products,EXW,194027.1,Delivered
SHP0000464,CUS0001,CAR010,HMM,RTE0026,Transshipment,Singapore,New York,1,2024-11-21,2024-12-20,2025-01-01,29,41,12,Bad Weather,No,8,20RF,Food Products,FOB,563122.28,In Transit
SHP0000465,CUS0008,CAR008,ZIM,RTE0046,Transshipment,Hamburg,Halifax,1,2024-01-06,2024-02-10,2024-02-10,35,35,0,None,Yes,7,20GP,Apparel,EXW,557894.98,Delivered
SHP0000466,CUS0049,CAR008,ZIM,RTE0005,Direct,Shanghai,Chicago,0,2023-08-17,2023-09-09,2023-09-09,23,23,0,None,Yes,9,20GP,Food Products,CIF,333926.83,Delivered
SHP0000467,CUS0032,CAR006,ONE,RTE0008,Transshipment,Shenzhen,Seattle,1,2022-06-23,2022-07-23,2022-07-23,30,30,0,None,Yes,4,40GP,Electronics,CIF,74096.38,Delivered
SHP0000468,CUS0025,CAR008,ZIM,RTE0015,Direct,Ningbo,Miami,0,2022-05-10,2022-05-31,2022-05-31,21,21,0,None,Yes,5,20RF,Steel Products,DAP,968245.43,Delivered
SHP0000469,CUS0022,CAR001,Maersk,RTE0022,Transshipment,Busan,Miami,1,2022-03-29,2022-05-04,2022-05-04,36,36,0,None,Yes,9,20RF,Steel Products,CIF,753998.92,Delivered
SHP0000470,CUS0048,CAR001,Maersk,RTE0006,Transshipment,Shanghai,Chicago,1,2022-10-17,2022-11-20,2022-11-20,34,34,0,None,Yes,8,40RF,Electronics,CIF,716231.97,Delivered
SHP0000471,CUS0020,CAR001,Maersk,RTE0012,Transshipment,Shenzhen,Los Angeles,2,2022-07-19,2022-08-09,2022-08-09,21,21,0,None,Yes,10,20GP,Apparel,FOB,522286.32,Delivered
SHP0000472,CUS0013,CAR002,MSC,RTE0015,Direct,Ningbo,Miami,0,2024-05-22,2024-06-12,2024-06-18,21,27,6,Bad Weather,No,6,20GP,Toys,CFR,180462.93,Delivered
SHP0000473,CUS0049,CAR004,Evergreen,RTE0051,Direct,Colombo,Houston,0,2022-04-04,2022-04-25,2022-04-25,21,21,0,None,Yes,2,20GP,Machinery,CIF,769672.58,Delivered
SHP0000474,CUS0011,CAR009,COSCO,RTE0024,Transshipment,Busan,Chicago,1,2024-06-17,2024-07-20,2024-07-24,33,37,4,Port Congestion,No,3,20GP,Toys,DAP,788778.56,Delivered
SHP0000475,CUS0001,CAR002,MSC,RTE0032,Transshipment,Hong Kong,Halifax,1,2022-01-15,2022-02-14,2022-02-17,30,33,3,Equipment Shortage,No,5,20RF,Textiles,CIF,245852.21,Delivered
SHP0000476,CUS0027,CAR008,ZIM,RTE0033,Direct,Hong Kong,New York,0,2023-05-05,2023-05-27,2023-05-27,22,22,0,None,Yes,1,40RF,Furniture,DAP,631447.33,Delivered
SHP0000477,CUS0023,CAR005,Hapag-Lloyd,RTE0054,Transshipment,Colombo,Seattle,1,2024-05-07,2024-06-18,2024-06-18,42,42,0,None,Yes,4,20GP,Steel Products,FOB,637974.89,Delivered
SHP0000478,CUS0015,CAR009,COSCO,RTE0035,Direct,Hong Kong,Houston,0,2024-08-08,2024-09-02,2024-09-02,25,25,0,None,Yes,4,40HC,Electronics,CIF,157045.17,Delivered
SHP0000479,CUS0032,CAR008,ZIM,RTE0056,Transshipment,Kaohsiung,New York,2,2022-12-28,2023-01-25,2023-01-25,28,28,0,None,Yes,1,20GP,Chemicals,EXW,249110.27,Delivered
SHP0000480,CUS0003,CAR008,ZIM,RTE0040,Transshipment,Rotterdam,Los Angeles,1,2022-08-02,2022-09-04,2022-09-04,33,33,0,None,Yes,9,40GP,Furniture,FOB,510808.33,Delivered
SHP0000481,CUS0047,CAR004,Evergreen,RTE0058,Transshipment,Kaohsiung,Vancouver,2,2024-06-29,2024-08-05,2024-08-05,37,37,0,None,Yes,7,40GP,Chemicals,CIF,790026.52,Delivered
SHP0000482,CUS0048,CAR004,Evergreen,RTE0008,Transshipment,Shenzhen,Seattle,1,2024-04-24,2024-05-24,2024-05-24,30,30,0,None,Yes,4,20GP,Textiles,CFR,510187.33,Delivered
SHP0000483,CUS0040,CAR004,Evergreen,RTE0009,Direct,Shenzhen,Montreal,0,2024-07-20,2024-08-19,2024-08-19,30,30,0,None,Yes,3,20RF,Auto Parts,EXW,976778.1,Delivered
SHP0000484,CUS0045,CAR001,Maersk,RTE0010,Transshipment,Shenzhen,Montreal,1,2022-05-03,2022-06-09,2022-06-09,37,37,0,None,Yes,8,20RF,Food Products,CIF,772322.6,Delivered
SHP0000485,CUS0011,CAR010,HMM,RTE0020,Transshipment,Busan,Toronto,1,2022-12-15,2023-01-19,2023-01-29,35,45,10,Transshipment Delay,No,2,20RF,Steel Products,DAP,869089.1,Delivered
SHP0000486,CUS0018,CAR008,ZIM,RTE0032,Transshipment,Hong Kong,Halifax,1,2022-01-30,2022-03-01,2022-03-01,30,30,0,None,Yes,4,40GP,Chemicals,DAP,600493.68,Delivered
SHP0000487,CUS0037,CAR003,CMA CGM,RTE0037,Direct,Rotterdam,Miami,0,2022-01-11,2022-01-30,2022-02-06,19,26,7,Port Congestion,No,8,40RF,Electronics,DAP,554565.64,Delivered
SHP0000488,CUS0029,CAR002,MSC,RTE0051,Direct,Colombo,Houston,0,2024-10-11,2024-11-01,2024-11-01,21,21,0,None,Yes,1,20RF,Auto Parts,CIF,390485.4,Delivered
SHP0000489,CUS0031,CAR001,Maersk,RTE0006,Transshipment,Shanghai,Chicago,1,2023-09-17,2023-10-21,2023-10-21,34,34,0,None,Yes,10,40RF,Electronics,DAP,490572.61,Delivered
SHP0000490,CUS0012,CAR007,Yang Ming,RTE0046,Transshipment,Hamburg,Halifax,1,2024-01-29,2024-03-04,2024-03-04,35,35,0,None,Yes,1,20GP,Food Products,EXW,554374.31,Delivered
SHP0000491,CUS0045,CAR005,Hapag-Lloyd,RTE0050,Transshipment,Colombo,Halifax,1,2023-03-01,2023-04-03,2023-04-03,33,33,0,None,Yes,10,40HC,Electronics,CFR,948056.12,Delivered
SHP0000492,CUS0008,CAR001,Maersk,RTE0057,Direct,Kaohsiung,Vancouver,0,2024-02-24,2024-03-24,2024-03-24,29,29,0,None,Yes,1,40HC,Chemicals,CIF,665764.03,Delivered
SHP0000493,CUS0009,CAR004,Evergreen,RTE0035,Direct,Hong Kong,Houston,0,2023-11-17,2023-12-12,2023-12-12,25,25,0,None,Yes,8,40RF,Auto Parts,CIF,354440.63,Delivered
SHP0000494,CUS0018,CAR007,Yang Ming,RTE0033,Direct,Hong Kong,New York,0,2022-04-22,2022-05-14,2022-05-14,22,22,0,None,Yes,8,20RF,Steel Products,CFR,838081.83,Delivered
SHP0000495,CUS0019,CAR009,COSCO,RTE0035,Direct,Hong Kong,Houston,0,2024-07-14,2024-08-08,2024-08-08,25,25,0,None,Yes,2,40GP,Textiles,FOB,126161.88,Delivered
SHP0000496,CUS0007,CAR002,MSC,RTE0019,Direct,Busan,Toronto,0,2022-12-04,2023-01-01,2023-01-01,28,28,0,None,Yes,3,20RF,Furniture,CIF,544653.26,Delivered
SHP0000497,CUS0044,CAR007,Yang Ming,RTE0019,Direct,Busan,Toronto,0,2022-09-28,2022-10-26,2022-10-26,28,28,0,None,Yes,8,20GP,Machinery,CIF,109802.03,Delivered
SHP0000498,CUS0042,CAR009,COSCO,RTE0015,Direct,Ningbo,Miami,0,2023-11-19,2023-12-10,2023-12-10,21,21,0,None,Yes,6,20RF,Toys,CFR,849812.48,Delivered
SHP0000499,CUS0009,CAR010,HMM,RTE0019,Direct,Busan,Toronto,0,2023-09-20,2023-10-18,2023-10-21,28,31,3,Transshipment Delay,No,8,40HC,Machinery,FOB,190921.42,Delivered
SHP0000500,CUS0011,CAR010,HMM,RTE0012,Transshipment,Shenzhen,Los Angeles,2,2023-08-08,2023-08-29,2023-09-01,21,24,3,Transshipment Delay,No,3,40GP,Apparel,FOB,994084.39,Delivered
SHP0000501,CUS0024,CAR005,Hapag-Lloyd,RTE0029,Direct,Singapore,Miami,0,2023-01-13,2023-02-12,2023-02-12,30,30,0,None,Yes,1,40HC,Chemicals,CIF,404269.19,Delivered
SHP0000502,CUS0020,CAR009,COSCO,RTE0011,Direct,Shenzhen,Los Angeles,0,2022-09-06,2022-09-21,2022-09-21,15,15,0,None,Yes,8,40GP,Textiles,EXW,198250.6,Delivered
SHP0000503,CUS0022,CAR009,COSCO,RTE0035,Direct,Hong Kong,Houston,0,2023-08-29,2023-09-23,2023-10-01,25,33,8,Equipment Shortage,No,3,40RF,Textiles,EXW,704689.63,Delivered
SHP0000504,CUS0009,CAR001,Maersk,RTE0057,Direct,Kaohsiung,Vancouver,0,2022-08-28,2022-09-26,2022-09-26,29,29,0,None,Yes,10,40GP,Textiles,EXW,137857.07,Delivered
SHP0000505,CUS0038,CAR004,Evergreen,RTE0042,Transshipment,Rotterdam,New York,2,2024-12-14,2025-01-13,2025-01-17,30,34,4,Customs Inspection,No,4,20GP,Apparel,CFR,856978.82,In Transit
SHP0000506,CUS0026,CAR009,COSCO,RTE0005,Direct,Shanghai,Chicago,0,2023-02-03,2023-02-26,2023-02-26,23,23,0,None,Yes,10,40RF,Electronics,EXW,427680.1,Delivered
SHP0000507,CUS0025,CAR006,ONE,RTE0027,Direct,Singapore,Chicago,0,2024-02-03,2024-02-23,2024-02-23,20,20,0,None,Yes,6,40HC,Textiles,CFR,133218.7,Delivered
SHP0000508,CUS0029,CAR007,Yang Ming,RTE0029,Direct,Singapore,Miami,0,2023-08-15,2023-09-14,2023-09-17,30,33,3,Bad Weather,No,7,40GP,Toys,CFR,131774.08,Delivered
SHP0000509,CUS0022,CAR009,COSCO,RTE0032,Transshipment,Hong Kong,Halifax,1,2022-05-16,2022-06-15,2022-06-30,30,45,15,Bad Weather,No,2,20GP,Food Products,EXW,443788.31,Delivered
SHP0000510,CUS0049,CAR010,HMM,RTE0045,Direct,Hamburg,Halifax,0,2022-10-08,2022-11-04,2022-11-04,27,27,0,None,Yes,7,40HC,Steel Products,DAP,90121.27,Delivered
SHP0000511,CUS0020,CAR010,HMM,RTE0053,Direct,Colombo,Seattle,0,2024-10-08,2024-11-09,2024-11-09,32,32,0,None,Yes,4,20GP,Electronics,CIF,299543.17,Delivered
SHP0000512,CUS0008,CAR008,ZIM,RTE0053,Direct,Colombo,Seattle,0,2023-08-13,2023-09-14,2023-09-14,32,32,0,None,Yes,4,20GP,Apparel,EXW,518397.71,Delivered
SHP0000513,CUS0038,CAR006,ONE,RTE0039,Direct,Rotterdam,Los Angeles,0,2024-09-11,2024-10-10,2024-10-10,29,29,0,None,Yes,5,20RF,Apparel,EXW,536899.58,Delivered
SHP0000514,CUS0011,CAR005,Hapag-Lloyd,RTE0055,Direct,Kaohsiung,New York,0,2022-04-30,2022-05-18,2022-05-18,18,18,0,None,Yes,3,40HC,Furniture,FOB,309036.84,Delivered
SHP0000515,CUS0004,CAR006,ONE,RTE0059,Direct,Kaohsiung,Seattle,0,2023-08-17,2023-09-10,2023-09-10,24,24,0,None,Yes,2,40RF,Auto Parts,CIF,776454.91,Delivered
SHP0000516,CUS0021,CAR009,COSCO,RTE0011,Direct,Shenzhen,Los Angeles,0,2023-10-10,2023-10-25,2023-11-08,15,29,14,Customs Inspection,No,5,40HC,Apparel,CFR,601044.31,Delivered
SHP0000517,CUS0034,CAR003,CMA CGM,RTE0001,Direct,Shanghai,Vancouver,0,2023-07-31,2023-08-24,2023-08-30,24,30,6,Bad Weather,No,6,40GP,Apparel,CIF,196827.17,Delivered
SHP0000518,CUS0040,CAR009,COSCO,RTE0014,Transshipment,Ningbo,Seattle,1,2024-12-12,2025-01-03,2025-01-03,22,22,0,None,Yes,9,20GP,Food Products,DAP,920229.6,In Transit
SHP0000519,CUS0031,CAR001,Maersk,RTE0010,Transshipment,Shenzhen,Montreal,1,2023-12-15,2024-01-21,2024-01-21,37,37,0,None,Yes,3,20RF,Toys,CFR,775410.07,Delivered
SHP0000520,CUS0002,CAR005,Hapag-Lloyd,RTE0046,Transshipment,Hamburg,Halifax,1,2022-08-31,2022-10-05,2022-10-05,35,35,0,None,Yes,3,40GP,Machinery,CIF,249348.96,Delivered
SHP0000521,CUS0005,CAR002,MSC,RTE0027,Direct,Singapore,Chicago,0,2022-02-08,2022-02-28,2022-02-28,20,20,0,None,Yes,7,20GP,Auto Parts,FOB,81153.08,Delivered
SHP0000522,CUS0031,CAR001,Maersk,RTE0037,Direct,Rotterdam,Miami,0,2022-09-01,2022-09-20,2022-09-20,19,19,0,None,Yes,2,40HC,Electronics,FOB,793252.27,Delivered
SHP0000523,CUS0013,CAR010,HMM,RTE0013,Direct,Ningbo,Seattle,0,2023-01-14,2023-01-31,2023-01-31,17,17,0,None,Yes,2,40GP,Machinery,CFR,380444.71,Delivered
SHP0000524,CUS0016,CAR010,HMM,RTE0034,Transshipment,Hong Kong,New York,1,2024-10-31,2024-11-27,2024-11-27,27,27,0,None,Yes,10,20GP,Steel Products,CIF,730021.05,Delivered
SHP0000525,CUS0001,CAR009,COSCO,RTE0011,Direct,Shenzhen,Los Angeles,0,2022-07-22,2022-08-06,2022-08-06,15,15,0,None,Yes,9,20RF,Chemicals,CFR,225869.49,Delivered
SHP0000526,CUS0023,CAR003,CMA CGM,RTE0007,Direct,Shenzhen,Seattle,0,2024-02-17,2024-03-10,2024-03-10,22,22,0,None,Yes,4,20RF,Apparel,EXW,167434.63,Delivered
SHP0000527,CUS0049,CAR008,ZIM,RTE0010,Transshipment,Shenzhen,Montreal,1,2024-01-10,2024-02-16,2024-02-16,37,37,0,None,Yes,1,20GP,Chemicals,DAP,159936.48,Delivered
SHP0000528,CUS0044,CAR005,Hapag-Lloyd,RTE0040,Transshipment,Rotterdam,Los Angeles,1,2024-06-28,2024-07-31,2024-07-31,33,33,0,None,Yes,5,20RF,Auto Parts,FOB,900016.91,Delivered
SHP0000529,CUS0012,CAR006,ONE,RTE0043,Direct,Hamburg,Houston,0,2022-01-27,2022-02-26,2022-02-26,30,30,0,None,Yes,2,20RF,Textiles,CFR,675620.85,Delivered
SHP0000530,CUS0026,CAR007,Yang Ming,RTE0010,Transshipment,Shenzhen,Montreal,1,2022-07-28,2022-09-03,2022-09-15,37,49,12,Transshipment Delay,No,2,40HC,Auto Parts,EXW,240250.32,Delivered
SHP0000531,CUS0015,CAR002,MSC,RTE0025,Direct,Singapore,New York,0,2024-05-19,2024-06-06,2024-06-06,18,18,0,None,Yes,10,40RF,Machinery,DAP,388292.44,Delivered
SHP0000532,CUS0033,CAR008,ZIM,RTE0025,Direct,Singapore,New York,0,2023-07-26,2023-08-13,2023-08-16,18,21,3,Port Congestion,No,2,40HC,Textiles,DAP,269280.7,Delivered
SHP0000533,CUS0048,CAR002,MSC,RTE0001,Direct,Shanghai,Vancouver,0,2022-04-19,2022-05-13,2022-05-13,24,24,0,None,Yes,1,40GP,Food Products,CFR,695244.14,Delivered
SHP0000534,CUS0007,CAR010,HMM,RTE0040,Transshipment,Rotterdam,Los Angeles,1,2022-06-06,2022-07-09,2022-07-20,33,44,11,Bad Weather,No,8,40GP,Machinery,DAP,515737.84,Delivered
SHP0000535,CUS0035,CAR009,COSCO,RTE0022,Transshipment,Busan,Miami,1,2022-02-06,2022-03-14,2022-03-14,36,36,0,None,Yes,7,20GP,Food Products,DAP,348831.24,Delivered
SHP0000536,CUS0003,CAR001,Maersk,RTE0030,Transshipment,Singapore,Miami,1,2022-12-29,2023-02-02,2023-02-02,35,35,0,None,Yes,5,40GP,Textiles,DAP,177763.83,Delivered
SHP0000537,CUS0037,CAR002,MSC,RTE0031,Direct,Hong Kong,Halifax,0,2024-10-01,2024-10-21,2024-10-21,20,20,0,None,Yes,9,40RF,Textiles,DAP,584142.64,Delivered
SHP0000538,CUS0017,CAR007,Yang Ming,RTE0004,Transshipment,Shanghai,Montreal,1,2024-10-10,2024-11-08,2024-11-18,29,39,10,Equipment Shortage,No,6,40HC,Chemicals,FOB,76739.64,Delivered
SHP0000539,CUS0023,CAR006,ONE,RTE0054,Transshipment,Colombo,Seattle,1,2022-02-25,2022-04-08,2022-04-21,42,55,13,Customs Inspection,No,7,20GP,Food Products,EXW,992348.25,Delivered
SHP0000540,CUS0016,CAR004,Evergreen,RTE0003,Direct,Shanghai,Montreal,0,2023-04-26,2023-05-16,2023-05-16,20,20,0,None,Yes,2,20GP,Machinery,FOB,370714.54,Delivered
SHP0000541,CUS0030,CAR001,Maersk,RTE0022,Transshipment,Busan,Miami,1,2024-05-15,2024-06-20,2024-06-20,36,36,0,None,Yes,7,40HC,Electronics,DAP,608589.77,Delivered
SHP0000542,CUS0025,CAR010,HMM,RTE0025,Direct,Singapore,New York,0,2023-10-23,2023-11-10,2023-11-10,18,18,0,None,Yes,8,20GP,Auto Parts,EXW,521894.83,Delivered
SHP0000543,CUS0011,CAR006,ONE,RTE0043,Direct,Hamburg,Houston,0,2023-09-06,2023-10-06,2023-10-12,30,36,6,Transshipment Delay,No,8,20GP,Steel Products,CIF,322987.78,Delivered
SHP0000544,CUS0015,CAR007,Yang Ming,RTE0038,Transshipment,Rotterdam,Miami,2,2022-07-08,2022-08-04,2022-08-16,27,39,12,Port Congestion,No,10,40HC,Machinery,FOB,588106.88,Delivered
SHP0000545,CUS0023,CAR004,Evergreen,RTE0027,Direct,Singapore,Chicago,0,2022-06-07,2022-06-27,2022-07-08,20,31,11,Equipment Shortage,No,5,20RF,Steel Products,EXW,240073.14,Delivered
SHP0000546,CUS0030,CAR009,COSCO,RTE0039,Direct,Rotterdam,Los Angeles,0,2023-01-05,2023-02-03,2023-02-03,29,29,0,None,Yes,9,40GP,Toys,DAP,252305.16,Delivered
SHP0000547,CUS0018,CAR008,ZIM,RTE0047,Direct,Hamburg,Miami,0,2024-12-27,2025-01-19,2025-01-19,23,23,0,None,Yes,7,40RF,Electronics,CFR,240615.63,In Transit
SHP0000548,CUS0048,CAR003,CMA CGM,RTE0015,Direct,Ningbo,Miami,0,2023-09-07,2023-09-28,2023-09-28,21,21,0,None,Yes,6,20GP,Auto Parts,DAP,303588.02,Delivered
SHP0000549,CUS0044,CAR005,Hapag-Lloyd,RTE0012,Transshipment,Shenzhen,Los Angeles,2,2023-04-29,2023-05-20,2023-05-20,21,21,0,None,Yes,3,40GP,Electronics,CIF,807192.52,Delivered
SHP0000550,CUS0028,CAR009,COSCO,RTE0032,Transshipment,Hong Kong,Halifax,1,2024-05-14,2024-06-13,2024-06-24,30,41,11,Transshipment Delay,No,3,40HC,Furniture,FOB,295477.01,Delivered
SHP0000551,CUS0012,CAR009,COSCO,RTE0043,Direct,Hamburg,Houston,0,2022-03-28,2022-04-27,2022-04-27,30,30,0,None,Yes,1,20GP,Apparel,EXW,621519.75,Delivered
SHP0000552,CUS0024,CAR007,Yang Ming,RTE0057,Direct,Kaohsiung,Vancouver,0,2022-07-04,2022-08-02,2022-08-09,29,36,7,Transshipment Delay,No,4,20GP,Toys,CFR,936288.68,Delivered
SHP0000553,CUS0050,CAR010,HMM,RTE0053,Direct,Colombo,Seattle,0,2024-12-11,2025-01-12,2025-01-12,32,32,0,None,Yes,2,40GP,Toys,FOB,784531.34,In Transit
SHP0000554,CUS0048,CAR010,HMM,RTE0054,Transshipment,Colombo,Seattle,1,2024-03-09,2024-04-20,2024-04-20,42,42,0,None,Yes,4,20RF,Auto Parts,CIF,151473.31,Delivered
SHP0000555,CUS0027,CAR008,ZIM,RTE0018,Transshipment,Ningbo,New York,1,2023-06-05,2023-07-17,2023-07-17,42,42,0,None,Yes,8,40RF,Chemicals,FOB,350665.45,Delivered
SHP0000556,CUS0018,CAR004,Evergreen,RTE0043,Direct,Hamburg,Houston,0,2022-10-24,2022-11-23,2022-11-23,30,30,0,None,Yes,6,40HC,Electronics,CFR,83068.96,Delivered
SHP0000557,CUS0045,CAR001,Maersk,RTE0051,Direct,Colombo,Houston,0,2023-05-06,2023-05-27,2023-05-27,21,21,0,None,Yes,5,40HC,Apparel,CFR,873605.29,Delivered
SHP0000558,CUS0026,CAR001,Maersk,RTE0025,Direct,Singapore,New York,0,2023-06-08,2023-06-26,2023-06-26,18,18,0,None,Yes,4,40HC,Auto Parts,CIF,920096.26,Delivered
SHP0000559,CUS0003,CAR007,Yang Ming,RTE0057,Direct,Kaohsiung,Vancouver,0,2023-07-16,2023-08-14,2023-08-14,29,29,0,None,Yes,8,20RF,Food Products,EXW,731516.72,Delivered
SHP0000560,CUS0011,CAR002,MSC,RTE0053,Direct,Colombo,Seattle,0,2023-06-19,2023-07-21,2023-07-21,32,32,0,None,Yes,7,40RF,Steel Products,EXW,480598.67,Delivered
SHP0000561,CUS0041,CAR003,CMA CGM,RTE0004,Transshipment,Shanghai,Montreal,1,2024-06-27,2024-07-26,2024-07-26,29,29,0,None,Yes,1,20RF,Auto Parts,EXW,348035.71,Delivered
SHP0000562,CUS0034,CAR004,Evergreen,RTE0012,Transshipment,Shenzhen,Los Angeles,2,2022-09-24,2022-10-15,2022-10-15,21,21,0,None,Yes,7,40HC,Textiles,DAP,879830.55,Delivered
SHP0000563,CUS0021,CAR010,HMM,RTE0012,Transshipment,Shenzhen,Los Angeles,2,2023-08-01,2023-08-22,2023-08-22,21,21,0,None,Yes,6,40GP,Food Products,DAP,947519.3,Delivered
SHP0000564,CUS0002,CAR001,Maersk,RTE0015,Direct,Ningbo,Miami,0,2023-04-14,2023-05-05,2023-05-05,21,21,0,None,Yes,8,40GP,Machinery,CIF,97293.82,Delivered
SHP0000565,CUS0010,CAR005,Hapag-Lloyd,RTE0039,Direct,Rotterdam,Los Angeles,0,2022-07-02,2022-07-31,2022-07-31,29,29,0,None,Yes,10,20GP,Electronics,CFR,463400.8,Delivered
SHP0000566,CUS0008,CAR008,ZIM,RTE0029,Direct,Singapore,Miami,0,2023-04-05,2023-05-05,2023-05-05,30,30,0,None,Yes,5,40HC,Textiles,DAP,173689.36,Delivered
SHP0000567,CUS0019,CAR004,Evergreen,RTE0039,Direct,Rotterdam,Los Angeles,0,2023-01-23,2023-02-21,2023-02-21,29,29,0,None,Yes,3,20GP,Machinery,EXW,273711.34,Delivered
SHP0000568,CUS0038,CAR006,ONE,RTE0015,Direct,Ningbo,Miami,0,2024-07-27,2024-08-17,2024-08-17,21,21,0,None,Yes,3,40HC,Food Products,CIF,727669.15,Delivered
SHP0000569,CUS0017,CAR010,HMM,RTE0047,Direct,Hamburg,Miami,0,2022-05-30,2022-06-22,2022-06-22,23,23,0,None,Yes,1,40HC,Auto Parts,DAP,912815.21,Delivered
SHP0000570,CUS0046,CAR010,HMM,RTE0043,Direct,Hamburg,Houston,0,2022-04-04,2022-05-04,2022-05-04,30,30,0,None,Yes,10,20RF,Machinery,DAP,687698.92,Delivered
SHP0000571,CUS0003,CAR009,COSCO,RTE0058,Transshipment,Kaohsiung,Vancouver,2,2023-01-03,2023-02-09,2023-02-09,37,37,0,None,Yes,8,40HC,Textiles,CIF,135165.58,Delivered
SHP0000572,CUS0017,CAR003,CMA CGM,RTE0027,Direct,Singapore,Chicago,0,2022-08-28,2022-09-17,2022-09-17,20,20,0,None,Yes,3,20RF,Machinery,EXW,929925.19,Delivered
SHP0000573,CUS0040,CAR005,Hapag-Lloyd,RTE0058,Transshipment,Kaohsiung,Vancouver,2,2023-06-25,2023-08-01,2023-08-01,37,37,0,None,Yes,3,40HC,Textiles,CIF,577890.97,Delivered
SHP0000574,CUS0004,CAR008,ZIM,RTE0041,Direct,Rotterdam,New York,0,2023-01-22,2023-02-13,2023-02-13,22,22,0,None,Yes,3,20GP,Textiles,EXW,205377.21,Delivered
SHP0000575,CUS0003,CAR008,ZIM,RTE0007,Direct,Shenzhen,Seattle,0,2024-06-23,2024-07-15,2024-07-21,22,28,6,Equipment Shortage,No,8,20RF,Textiles,FOB,853546.43,Delivered
SHP0000576,CUS0006,CAR006,ONE,RTE0007,Direct,Shenzhen,Seattle,0,2023-02-22,2023-03-16,2023-03-16,22,22,0,None,Yes,3,40RF,Machinery,CFR,896349.8,Delivered
SHP0000577,CUS0034,CAR001,Maersk,RTE0037,Direct,Rotterdam,Miami,0,2023-01-05,2023-01-24,2023-01-31,19,26,7,Transshipment Delay,No,8,20GP,Chemicals,FOB,320067.19,Delivered
SHP0000578,CUS0024,CAR007,Yang Ming,RTE0007,Direct,Shenzhen,Seattle,0,2022-08-06,2022-08-28,2022-08-28,22,22,0,None,Yes,1,20GP,Textiles,DAP,481352.74,Delivered
SHP0000579,CUS0022,CAR001,Maersk,RTE0039,Direct,Rotterdam,Los Angeles,0,2022-03-31,2022-04-29,2022-04-29,29,29,0,None,Yes,8,40HC,Toys,CIF,250798.52,Delivered
SHP0000580,CUS0021,CAR005,Hapag-Lloyd,RTE0042,Transshipment,Rotterdam,New York,2,2022-04-24,2022-05-24,2022-05-24,30,30,0,None,Yes,10,20RF,Apparel,DAP,292405.71,Delivered
SHP0000581,CUS0006,CAR007,Yang Ming,RTE0050,Transshipment,Colombo,Halifax,1,2022-02-12,2022-03-17,2022-03-17,33,33,0,None,Yes,7,20RF,Machinery,CIF,164571.88,Delivered
SHP0000582,CUS0044,CAR005,Hapag-Lloyd,RTE0027,Direct,Singapore,Chicago,0,2022-09-26,2022-10-16,2022-10-16,20,20,0,None,Yes,6,40RF,Auto Parts,DAP,473170.29,Delivered
