Cost_ID,Shipment_ID,Carrier_ID,Route_ID,Route_Type,Base_Freight_USD,Fuel_Surcharge_USD,Peak_Season_Surcharge_USD,Transshipment_Fee_USD,Customs_Fee_USD,Inland_Cost_USD,Insurance_USD,Total_Landed_Cost_USD,Cost_Per_Container_USD,Cost_Year,Cost_Month
CST0000647,SHP0000647,CAR004,RTE0026,Transshipment,1504.28,244.49,0,299.42,1827.75,2658.79,1698.5,8233.23,8233.23,2022,6
CST0000648,SHP0000648,CAR005,RTE0022,Transshipment,1566.93,144.91,0,183.64,1751.4,1393.12,310.31,5350.31,5350.31,2022,7
CST0000649,SHP0000649,CAR001,RTE0021,Direct,3975.48,435.43,784.55,0.0,1571.64,2455.06,1303.85,10526.01,5263.01,2024,11
CST0000650,SHP0000650,CAR002,RTE0037,Direct,9856.98,667.6,0,0.0,1882.21,2962.08,2288.65,17657.52,2942.92,2022,5
CST0000651,SHP0000651,CAR010,RTE0019,Direct,3033.15,392.39,0,0.0,1933.17,1460.19,1867.56,8686.46,8686.46,2024,6
CST0000652,SHP0000652,CAR007,RTE0039,Direct,20552.0,2660.82,0,0.0,1461.43,1535.46,1008.61,27218.32,3888.33,2022,1
CST0000653,SHP0000653,CAR001,RTE0051,Direct,3676.34,490.87,1299.81,0.0,292.68,2584.95,1631.68,9976.33,4988.16,2024,11
CST0000654,SHP0000654,CAR004,RTE0053,Direct,7021.98,1180.14,0,0.0,586.81,1713.72,1224.55,11727.2,1954.53,2022,9
CST0000655,SHP0000655,CAR001,RTE0052,Transshipment,17889.66,3106.39,672.05,267.85,1064.78,1267.94,1660.99,25929.66,2881.07,2022,9
CST0000656,SHP0000656,CAR008,RTE0009,Direct,2155.23,199.04,114.86,0.0,960.28,354.01,124.49,3907.91,3907.91,2023,12
CST0000657,SHP0000657,CAR009,RTE0053,Direct,9712.96,1106.12,0,0.0,1501.77,787.9,360.5,13469.25,3367.31,2024,5
CST0000658,SHP0000658,CAR008,RTE0045,Direct,12931.38,995.37,916.04,0.0,982.89,1696.23,375.7,17897.61,2982.93,2023,11
CST0000659,SHP0000659,CAR001,RTE0058,Transshipment,7950.96,1406.78,486.31,936.53,1362.28,2410.16,458.77,15011.79,3752.95,2023,3
CST0000660,SHP0000660,CAR006,RTE0049,Direct,2252.65,319.79,343.99,0.0,282.01,2527.02,974.5,6699.96,6699.96,2024,2
CST0000661,SHP0000661,CAR005,RTE0009,Direct,6415.2,541.17,0,0.0,329.78,2544.88,493.5,10324.53,1720.76,2023,2
CST0000662,SHP0000662,CAR005,RTE0058,Transshipment,4700.79,337.59,0,611.99,741.19,389.89,1072.02,7853.47,2617.82,2022,12
CST0000663,SHP0000663,CAR003,RTE0001,Direct,24604.24,1408.36,1288.9,0.0,1768.33,2997.28,1257.89,33325.0,4165.62,2022,8
CST0000664,SHP0000664,CAR010,RTE0051,Direct,9099.45,658.94,0,0.0,1125.49,2431.88,924.32,14240.08,4746.69,2022,5
CST0000665,SHP0000665,CAR007,RTE0040,Transshipment,29360.0,4371.02,0,376.39,1231.35,2348.6,597.8,38285.16,3828.52,2023,5
CST0000666,SHP0000666,CAR001,RTE0016,Transshipment,17889.66,2195.19,0,569.75,781.54,1247.14,769.01,23452.29,2605.81,2023,7
CST0000667,SHP0000667,CAR010,RTE0051,Direct,27298.35,4345.54,0,0.0,1575.43,1486.04,1058.82,35764.18,3973.8,2022,12
CST0000668,SHP0000668,CAR009,RTE0024,Transshipment,12141.2,1555.78,0,432.28,1367.34,304.14,1059.52,16860.26,3372.05,2024,9
CST0000669,SHP0000669,CAR004,RTE0058,Transshipment,8192.31,1390.12,221.14,907.76,1474.6,1541.1,1922.85,15649.88,2235.7,2023,4
CST0000670,SHP0000670,CAR002,RTE0036,Transshipment,16481.94,2450.34,0,451.36,789.59,696.04,1422.2,22291.47,3715.25,2022,6
CST0000671,SHP0000671,CAR008,RTE0027,Direct,17241.84,2537.25,0,0.0,706.27,1997.94,111.42,22594.72,2824.34,2024,6
CST0000672,SHP0000672,CAR002,RTE0017,Direct,14785.47,1716.99,0,0.0,1493.72,928.1,297.66,19221.94,2135.77,2022,6
CST0000673,SHP0000673,CAR009,RTE0004,Transshipment,12141.2,1671.29,0,227.82,991.54,1438.53,1407.26,17877.64,3575.53,2023,11
CST0000674,SHP0000674,CAR009,RTE0055,Direct,11074.92,1766.31,672.74,0.0,423.26,1505.55,1200.98,16643.76,2773.96,2022,1
CST0000675,SHP0000675,CAR009,RTE0042,Transshipment,9712.96,936.84,0,599.61,1415.36,2703.52,959.23,16327.52,4081.88,2022,11
CST0000676,SHP0000676,CAR008,RTE0049,Direct,8107.64,1399.51,0,0.0,274.05,1958.48,1315.75,13055.43,3263.86,2024,8
CST0000677,SHP0000677,CAR006,RTE0001,Direct,18021.2,3044.28,0,0.0,676.94,1638.65,1141.44,24522.51,3065.31,2022,9
CST0000678,SHP0000678,CAR009,RTE0025,Direct,2428.24,239.58,0,0.0,630.97,1070.2,1182.44,5551.43,5551.43,2023,10
CST0000679,SHP0000679,CAR010,RTE0059,Direct,7167.79,669.88,0,0.0,1003.03,1541.18,345.1,10726.98,1532.43,2024,3
CST0000680,SHP0000680,CAR008,RTE0038,Transshipment,19397.07,3052.28,0,827.27,632.05,1351.09,945.98,26205.74,2911.75,2023,9
CST0000681,SHP0000681,CAR007,RTE0006,Transshipment,19667.97,2198.71,0,455.24,240.55,2639.76,737.41,25939.64,2882.18,2023,2
CST0000682,SHP0000682,CAR007,RTE0022,Transshipment,15297.31,1470.22,0,305.8,559.5,538.32,1564.47,19735.62,2819.37,2022,11
CST0000683,SHP0000683,CAR004,RTE0009,Direct,12034.24,1338.86,0,0.0,306.91,1888.57,2428.54,17997.12,2249.64,2024,6
CST0000684,SHP0000684,CAR008,RTE0033,Direct,4053.82,541.73,0,0.0,1529.25,2450.03,959.1,9533.93,4766.97,2023,2
CST0000685,SHP0000685,CAR008,RTE0057,Direct,4310.46,415.61,0,0.0,722.91,1011.16,1064.61,7524.75,3762.38,2024,8
CST0000686,SHP0000686,CAR007,RTE0019,Direct,21853.3,3885.84,982.04,0.0,642.8,2875.34,2588.06,32827.38,3282.74,2022,12
CST0000687,SHP0000687,CAR002,RTE0038,Transshipment,13734.95,2231.1,0,588.13,1970.94,2004.5,2018.79,22548.41,4509.68,2022,3
CST0000688,SHP0000688,CAR008,RTE0013,Direct,4310.46,591.58,0,0.0,668.41,378.04,1434.73,7383.22,3691.61,2022,9
CST0000689,SHP0000689,CAR001,RTE0034,Transshipment,14705.36,2143.93,0,407.46,1666.88,1879.27,2163.44,22966.34,2870.79,2022,2
CST0000690,SHP0000690,CAR005,RTE0002,Transshipment,8553.6,829.85,0,355.07,1440.98,1914.21,274.23,13367.94,1670.99,2022,10
CST0000691,SHP0000691,CAR008,RTE0045,Direct,6465.69,941.58,1490.43,0.0,383.24,2694.17,291.67,12266.78,4088.93,2024,8
CST0000692,SHP0000692,CAR007,RTE0036,Transshipment,6555.99,966.05,0,950.4,923.23,506.55,629.45,10531.67,3510.56,2022,6
CST0000693,SHP0000693,CAR009,RTE0044,Transshipment,16612.38,1846.46,0,365.11,1357.11,2049.36,954.07,23184.49,2576.05,2024,6
CST0000694,SHP0000694,CAR007,RTE0003,Direct,11744.0,1608.47,0,0.0,1250.39,1379.72,1037.19,17019.77,4254.94,2023,2
CST0000695,SHP0000695,CAR004,RTE0021,Direct,4512.84,684.4,0,0.0,1474.71,342.72,937.24,7951.91,2650.64,2022,5
CST0000696,SHP0000696,CAR009,RTE0021,Direct,16612.38,1118.21,0,0.0,1255.1,345.29,618.43,19949.41,2216.6,2023,1
CST0000697,SHP0000697,CAR003,RTE0022,Transshipment,21528.71,1266.19,1052.08,392.08,206.5,787.3,271.5,25504.36,3643.48,2024,4
CST0000698,SHP0000698,CAR010,RTE0041,Direct,15165.75,1736.92,1283.05,0.0,1708.72,2137.1,1632.83,23664.37,4732.87,2022,3
CST0000699,SHP0000699,CAR010,RTE0059,Direct,21232.05,2227.31,100.63,0.0,321.02,2664.31,1348.91,27894.23,3984.89,2023,5
CST0000700,SHP0000700,CAR008,RTE0021,Direct,20269.1,2004.46,0,0.0,1761.71,875.68,1436.69,26347.64,2634.76,2023,11
CST0000701,SHP0000701,CAR001,RTE0038,Transshipment,9938.7,613.59,0,818.45,811.25,1005.11,1021.06,14208.16,2841.63,2022,2
CST0000702,SHP0000702,CAR008,RTE0024,Transshipment,2155.23,192.5,0,215.79,1290.27,1061.47,777.4,5692.66,5692.66,2023,2
CST0000703,SHP0000703,CAR006,RTE0018,Transshipment,5138.6,856.27,249.73,402.7,1609.56,1598.3,545.1,10400.26,2080.05,2022,3
CST0000704,SHP0000704,CAR004,RTE0004,Transshipment,9025.68,870.58,0,470.52,1427.53,2337.91,201.9,14334.12,2389.02,2023,4
CST0000705,SHP0000705,CAR001,RTE0013,Direct,5963.22,538.55,745.35,0.0,566.82,2917.31,778.84,11510.09,3836.7,2022,10
CST0000706,SHP0000706,CAR008,RTE0048,Transshipment,15086.61,904.08,12.99,274.37,873.0,1022.35,976.44,19149.84,2735.69,2022,12
CST0000707,SHP0000707,CAR004,RTE0041,Direct,8192.31,855.22,0,0.0,828.67,2867.34,1347.54,14091.08,2013.01,2024,9
CST0000708,SHP0000708,CAR007,RTE0047,Direct,2185.33,329.67,0,0.0,414.07,1786.02,1276.43,5991.52,5991.52,2022,11
CST0000709,SHP0000709,CAR009,RTE0039,Direct,9229.1,1513.45,86.83,0.0,746.46,2692.72,1511.08,15779.64,3155.93,2022,12
CST0000710,SHP0000710,CAR003,RTE0021,Direct,7712.6,461.81,0,0.0,1962.57,1191.79,1945.39,13274.16,3318.54,2024,8
CST0000711,SHP0000711,CAR007,RTE0026,Transshipment,21853.3,3477.63,165.9,311.25,1564.22,780.1,2061.23,30213.63,3021.36,2024,2
CST0000712,SHP0000712,CAR010,RTE0060,Transshipment,15165.75,2616.4,0,227.12,1158.49,2877.4,773.03,22818.19,4563.64,2023,2
CST0000713,SHP0000713,CAR007,RTE0004,Transshipment,13111.98,2175.26,1098.51,497.46,1928.93,475.58,948.0,20235.72,3372.62,2023,5
CST0000714,SHP0000714,CAR005,RTE0009,Direct,2138.4,214.0,0,0.0,1967.65,767.23,2759.96,7847.24,3923.62,2022,11
CST0000715,SHP0000715,CAR004,RTE0060,Transshipment,7521.4,476.58,0,279.49,1033.96,2571.2,1793.72,13676.35,2735.27,2022,12
CST0000716,SHP0000716,CAR002,RTE0049,Direct,6571.32,1052.13,1103.26,0.0,313.97,1148.87,1920.4,12109.95,3027.49,2023,12
CST0000717,SHP0000717,CAR002,RTE0001,Direct,8214.15,617.01,0,0.0,1502.71,537.93,608.44,11480.24,2296.05,2024,5
CST0000718,SHP0000718,CAR008,RTE0013,Direct,8620.92,803.51,0,0.0,1728.15,2871.13,1251.48,15275.19,3818.8,2024,10
CST0000719,SHP0000719,CAR005,RTE0013,Direct,3207.6,176.64,0,0.0,218.47,1490.57,480.76,5574.04,1858.01,2024,6
CST0000720,SHP0000720,CAR001,RTE0022,Transshipment,3676.34,524.2,924.96,460.8,933.08,1957.56,1227.44,9704.38,4852.19,2023,4
CST0000721,SHP0000721,CAR001,RTE0038,Transshipment,19877.4,2978.57,0,584.74,1710.94,1466.83,1248.24,27866.72,2786.67,2023,3
CST0000722,SHP0000722,CAR006,RTE0028,Transshipment,7194.04,645.34,455.36,424.08,1535.57,796.16,2130.83,13181.38,1883.05,2023,12
CST0000723,SHP0000723,CAR002,RTE0051,Direct,4928.49,336.99,1286.53,0.0,814.24,448.71,1412.77,9227.73,3075.91,2024,7
CST0000724,SHP0000724,CAR004,RTE0046,Transshipment,12034.24,730.05,0,406.81,385.36,1432.25,64.06,15052.77,1881.6,2024,7
CST0000725,SHP0000725,CAR006,RTE0053,Direct,6166.32,865.26,0,0.0,1442.04,551.87,570.4,9595.89,1599.31,2024,1
CST0000726,SHP0000726,CAR002,RTE0051,Direct,3285.66,486.24,1053.48,0.0,438.35,2093.22,298.39,7655.34,3827.67,2024,5
CST0000727,SHP0000727,CAR010,RTE0034,Transshipment,6066.3,886.94,0,199.49,1683.61,2797.65,273.36,11907.35,5953.68,2024,10
CST0000728,SHP0000728,CAR008,RTE0007,Direct,4053.82,246.81,533.76,0.0,506.9,2411.84,540.2,8293.33,4146.66,2023,5
CST0000729,SHP0000729,CAR007,RTE0057,Direct,17482.64,2166.14,0,0.0,1152.34,2004.85,1299.27,24105.24,3013.16,2023,7
CST0000730,SHP0000730,CAR006,RTE0051,Direct,15768.55,2427.6,1118.63,0.0,1223.67,675.71,681.99,21896.15,3128.02,2022,5
CST0000731,SHP0000731,CAR002,RTE0006,Transshipment,6571.32,869.62,950.33,322.3,1568.11,1788.42,326.99,12397.09,3099.27,2023,11
CST0000732,SHP0000732,CAR010,RTE0026,Transshipment,27298.35,3861.34,0,160.68,1928.29,2084.72,999.35,36332.73,4036.97,2022,1
CST0000733,SHP0000733,CAR003,RTE0044,Transshipment,17353.35,1470.75,0,645.34,431.87,2473.67,1743.95,24118.93,2679.88,2023,3
CST0000734,SHP0000734,CAR008,RTE0016,Transshipment,6080.73,1046.53,0,544.75,731.43,802.92,836.1,10042.46,3347.49,2024,7
CST0000735,SHP0000735,CAR005,RTE0007,Direct,5346.0,298.36,767.58,0.0,1356.53,2207.54,252.58,10228.59,2045.72,2024,9
CST0000736,SHP0000736,CAR004,RTE0055,Direct,9362.64,1237.06,0,0.0,884.19,1077.7,1048.38,13609.97,1701.25,2022,4
CST0000737,SHP0000737,CAR007,RTE0021,Direct,5872.0,897.64,393.22,0.0,845.5,1111.18,1390.53,10510.07,5255.03,2024,8
CST0000738,SHP0000738,CAR009,RTE0056,Transshipment,18458.2,2005.49,1038.89,724.89,813.92,2238.65,703.2,25983.24,2598.32,2022,7
CST0000739,SHP0000739,CAR008,RTE0029,Direct,8107.64,1323.01,0,0.0,1251.96,1192.3,262.02,12136.93,3034.23,2022,10
CST0000740,SHP0000740,CAR003,RTE0055,Direct,6151.06,857.55,0,0.0,900.07,1992.91,1619.65,11521.24,5760.62,2024,5
CST0000741,SHP0000741,CAR006,RTE0034,Transshipment,15768.55,2439.14,0,345.6,1155.52,2802.21,525.73,23036.75,3290.96,2024,6
CST0000742,SHP0000742,CAR010,RTE0045,Direct,2047.94,336.7,0,0.0,1840.38,1956.02,1730.37,7911.41,3955.7,2024,2
CST0000743,SHP0000743,CAR002,RTE0001,Direct,24722.91,1474.2,0,0.0,950.04,645.54,1696.79,29489.48,3276.61,2022,6
CST0000744,SHP0000744,CAR002,RTE0017,Direct,19228.93,3069.61,0,0.0,375.84,2262.67,200.39,25137.44,3591.06,2023,1
CST0000745,SHP0000745,CAR009,RTE0060,Transshipment,16997.68,1694.41,722.99,356.19,1397.74,1507.48,1421.28,24097.77,3442.54,2024,4
CST0000746,SHP0000746,CAR009,RTE0037,Direct,7284.72,1077.97,0,0.0,230.02,1189.03,1453.92,11235.66,3745.22,2022,9
CST0000747,SHP0000747,CAR001,RTE0007,Direct,17889.66,2592.85,781.58,0.0,1577.53,2270.6,2079.81,27192.03,3021.34,2023,2
CST0000748,SHP0000748,CAR009,RTE0023,Direct,9229.1,1602.13,0,0.0,1260.42,2334.41,1027.3,15453.36,3090.67,2024,5
CST0000749,SHP0000749,CAR008,RTE0037,Direct,21552.3,3343.93,1435.55,0.0,992.9,1814.14,1531.63,30670.45,3067.05,2023,10
CST0000750,SHP0000750,CAR004,RTE0003,Direct,6017.12,991.33,613.26,0.0,301.33,1823.88,627.23,10374.15,2593.54,2023,1
CST0000751,SHP0000751,CAR010,RTE0010,Transshipment,21232.05,1409.64,740.14,432.74,660.53,1678.44,262.59,26416.13,3773.73,2022,6
CST0000752,SHP0000752,CAR003,RTE0028,Transshipment,15377.65,2397.53,0,419.58,1702.48,1195.67,1603.53,22696.44,4539.29,2023,2
CST0000753,SHP0000753,CAR003,RTE0039,Direct,13497.05,936.73,551.34,0.0,1392.37,2091.58,339.45,18808.52,2686.93,2022,11
CST0000754,SHP0000754,CAR009,RTE0008,Transshipment,14569.44,1029.34,1075.36,465.37,1568.25,599.11,1257.68,20564.55,3427.42,2022,5
CST0000755,SHP0000755,CAR002,RTE0002,Transshipment,8240.97,675.03,0,605.75,1117.92,1225.69,1718.97,13584.33,4528.11,2023,4
CST0000756,SHP0000756,CAR006,RTE0033,Direct,2055.44,182.41,633.61,0.0,1350.45,1656.43,2108.73,7987.07,3993.53,2023,8
CST0000757,SHP0000757,CAR009,RTE0024,Transshipment,9229.1,940.44,0,343.08,1063.33,1025.76,1053.49,13655.2,2731.04,2024,4
CST0000758,SHP0000758,CAR005,RTE0038,Transshipment,7484.4,690.88,0,534.31,342.83,1265.02,1383.02,11700.46,1671.49,2024,1
CST0000759,SHP0000759,CAR005,RTE0033,Direct,5346.0,918.93,0,0.0,1617.12,1190.33,1765.1,10837.48,2167.5,2024,5
CST0000760,SHP0000760,CAR002,RTE0041,Direct,1642.83,279.43,732.82,0.0,1023.24,1046.37,2737.68,7462.37,7462.37,2023,5
CST0000761,SHP0000761,CAR007,RTE0001,Direct,17482.64,1020.43,0,0.0,894.39,2695.77,2037.07,24130.3,3016.29,2024,11
CST0000762,SHP0000762,CAR004,RTE0039,Direct,13538.52,1431.16,0,0.0,1546.75,618.1,1563.65,18698.18,2077.58,2022,1
CST0000763,SHP0000763,CAR003,RTE0030,Transshipment,6151.06,701.79,0,228.41,1303.63,1260.1,631.11,10276.1,5138.05,2024,12
CST0000764,SHP0000764,CAR007,RTE0032,Transshipment,11744.0,1758.96,653.75,460.35,1300.48,1489.62,734.51,18141.67,4535.42,2024,2
CST0000765,SHP0000765,CAR001,RTE0014,Transshipment,1838.17,148.68,1370.27,167.44,1919.74,1247.6,210.15,6902.05,6902.05,2024,3
CST0000766,SHP0000766,CAR006,RTE0030,Transshipment,3083.16,227.78,594.0,217.08,267.75,2348.22,242.01,6980.0,2326.67,2023,12
CST0000767,SHP0000767,CAR009,RTE0005,Direct,14766.56,1650.93,0,0.0,705.41,640.88,413.48,18177.26,2272.16,2022,11
CST0000768,SHP0000768,CAR006,RTE0020,Transshipment,8221.76,989.81,457.96,381.99,501.31,1330.24,813.25,12696.32,1587.04,2023,1
CST0000769,SHP0000769,CAR004,RTE0023,Direct,8192.31,1014.24,0,0.0,1378.83,433.15,235.8,11254.33,1607.76,2023,1
CST0000770,SHP0000770,CAR005,RTE0032,Transshipment,4700.79,622.34,0,161.76,214.59,850.75,2085.92,8636.15,2878.72,2024,5
CST0000771,SHP0000771,CAR007,RTE0053,Direct,8808.0,1074.24,0,0.0,1766.84,1484.31,1156.08,14289.47,4763.16,2022,8
CST0000772,SHP0000772,CAR006,RTE0044,Transshipment,5138.6,787.71,0,580.17,1544.37,581.68,482.78,9115.31,1823.06,2022,1
CST0000773,SHP0000773,CAR003,RTE0034,Transshipment,15377.65,1291.08,0,155.52,641.09,716.45,893.3,19075.09,3815.02,2023,7
CST0000774,SHP0000774,CAR009,RTE0007,Direct,7284.72,946.7,0,0.0,1876.51,2526.68,778.7,13413.31,4471.1,2023,1
CST0000775,SHP0000775,CAR003,RTE0014,Transshipment,1928.15,272.0,0,166.83,798.96,856.77,972.32,4995.03,4995.03,2022,2
CST0000776,SHP0000776,CAR004,RTE0015,Direct,8192.31,1317.6,0,0.0,392.75,2165.36,740.36,12808.38,1829.77,2024,5
CST0000777,SHP0000777,CAR007,RTE0024,Transshipment,2185.33,342.51,0,305.56,1327.77,2143.56,655.1,6959.83,6959.83,2023,10
CST0000778,SHP0000778,CAR010,RTE0059,Direct,24265.2,2362.85,0,0.0,1783.06,2862.98,458.45,31732.54,3966.57,2024,6
CST0000779,SHP0000779,CAR009,RTE0043,Direct,14569.44,2097.2,973.51,0.0,1202.75,2624.42,945.93,22413.25,3735.54,2022,9
CST0000780,SHP0000780,CAR010,RTE0013,Direct,10239.7,1116.32,823.53,0.0,485.69,792.46,1473.92,14931.62,1493.16,2022,6
CST0000781,SHP0000781,CAR004,RTE0053,Direct,13538.52,2335.54,0,0.0,1121.6,1079.14,1323.59,19398.39,2155.38,2024,7
CST0000782,SHP0000782,CAR009,RTE0013,Direct,16997.68,1834.99,0,0.0,1696.14,2541.37,1136.86,24207.04,3458.15,2022,11
CST0000783,SHP0000783,CAR002,RTE0029,Direct,14785.47,2240.97,0,0.0,380.1,1663.16,593.62,19663.32,2184.81,2022,5
CST0000784,SHP0000784,CAR001,RTE0019,Direct,12867.19,1270.04,0,0.0,1438.39,1107.13,2516.98,19199.73,2742.82,2022,5
CST0000785,SHP0000785,CAR009,RTE0050,Transshipment,9712.96,1248.33,0,222.1,380.56,2777.66,1328.9,15670.51,3917.63,2024,3
CST0000786,SHP0000786,CAR009,RTE0001,Direct,12141.2,887.76,1139.93,0.0,1359.37,2090.0,1410.8,19029.06,3805.81,2024,10
CST0000787,SHP0000787,CAR004,RTE0011,Direct,4512.84,483.76,0,0.0,774.63,2724.3,1726.72,10222.25,3407.42,2024,12
CST0000788,SHP0000788,CAR004,RTE0016,Transshipment,15042.8,1459.36,0,728.93,1367.56,2212.58,2161.39,22972.62,2297.26,2022,8
CST0000789,SHP0000789,CAR003,RTE0017,Direct,18453.18,1656.53,647.86,0.0,1086.73,1207.97,533.91,23586.18,3931.03,2023,8
CST0000790,SHP0000790,CAR010,RTE0044,Transshipment,30331.5,3739.21,1088.89,881.05,678.14,1953.73,725.65,39398.17,3939.82,2024,2
CST0000791,SHP0000791,CAR007,RTE0038,Transshipment,20552.0,2328.42,1040.9,508.92,402.6,868.37,304.07,26005.28,3715.04,2024,7
CST0000792,SHP0000792,CAR003,RTE0012,Transshipment,9640.75,1066.85,995.99,376.85,1909.54,2037.31,1714.88,17742.17,3548.43,2024,10
CST0000793,SHP0000793,CAR010,RTE0043,Direct,4095.88,662.08,921.84,0.0,1393.78,2510.35,1711.28,11295.21,2823.8,2022,5
CST0000794,SHP0000794,CAR001,RTE0050,Transshipment,3676.34,515.61,0,210.53,1896.65,1564.41,572.13,8435.67,4217.84,2022,7
CST0000795,SHP0000795,CAR010,RTE0010,Transshipment,6143.82,627.7,0,269.91,1366.68,2274.32,1000.45,11682.88,1947.15,2022,1
CST0000796,SHP0000796,CAR003,RTE0029,Direct,3075.53,191.85,0,0.0,873.37,877.79,388.99,5407.53,5407.53,2023,11
CST0000797,SHP0000797,CAR009,RTE0007,Direct,5537.46,386.04,804.61,0.0,829.13,347.66,676.75,8581.65,2860.55,2022,7
CST0000798,SHP0000798,CAR005,RTE0024,Transshipment,12535.44,1848.78,1255.01,320.09,1276.05,2548.73,252.86,20036.96,2504.62,2024,2
CST0000799,SHP0000799,CAR002,RTE0023,Direct,3285.66,378.53,603.68,0.0,1816.27,1733.44,617.64,8435.22,4217.61,2023,11
CST0000800,SHP0000800,CAR003,RTE0039,Direct,30755.3,4048.91,0,0.0,501.76,876.19,760.27,36942.43,3694.24,2024,5
CST0000801,SHP0000801,CAR005,RTE0023,Direct,4700.79,716.04,0,0.0,741.05,1555.54,632.97,8346.39,2782.13,2022,6
CST0000802,SHP0000802,CAR008,RTE0051,Direct,10776.15,1669.14,666.88,0.0,658.07,2943.5,2327.26,19041.0,3808.2,2022,8
CST0000803,SHP0000803,CAR006,RTE0026,Transshipment,15768.55,1791.12,1230.77,235.94,723.52,1801.12,1971.04,23522.06,3360.29,2024,10
CST0000804,SHP0000804,CAR007,RTE0015,Direct,26424.0,3285.76,777.3,0.0,1889.89,1306.73,327.89,34011.57,3779.06,2024,10
CST0000805,SHP0000805,CAR010,RTE0033,Direct,6143.82,336.81,0,0.0,1684.36,572.09,455.65,9192.73,1532.12,2023,3
CST0000806,SHP0000806,CAR002,RTE0009,Direct,8214.15,782.25,988.58,0.0,388.75,2324.2,2803.13,15501.06,3100.21,2023,12
CST0000807,SHP0000807,CAR004,RTE0015,Direct,3510.99,385.51,404.57,0.0,1177.39,2191.97,546.68,8217.11,2739.04,2022,4
CST0000808,SHP0000808,CAR010,RTE0043,Direct,3071.91,364.85,0,0.0,1826.96,721.46,460.26,6445.44,2148.48,2024,9
CST0000809,SHP0000809,CAR010,RTE0002,Transshipment,9099.45,886.94,354.53,684.77,1624.63,1880.52,833.54,15364.38,5121.46,2022,11
CST0000810,SHP0000810,CAR001,RTE0052,Transshipment,1987.74,274.29,0,219.28,971.19,2999.61,351.25,6803.36,6803.36,2022,8
CST0000811,SHP0000811,CAR008,RTE0028,Transshipment,10776.15,1482.74,0,334.52,933.53,1620.43,588.39,15735.76,3147.15,2023,6
CST0000812,SHP0000812,CAR003,RTE0026,Transshipment,7712.6,518.82,0,244.53,353.67,876.8,1625.61,11332.03,2833.01,2023,3
CST0000813,SHP0000813,CAR008,RTE0046,Transshipment,15086.61,2363.1,918.14,176.04,541.21,1929.72,1874.4,22889.22,3269.89,2023,10
CST0000814,SHP0000814,CAR002,RTE0008,Transshipment,2746.99,248.01,0,258.41,1306.08,1466.98,1525.33,7551.8,7551.8,2024,1
CST0000815,SHP0000815,CAR001,RTE0040,Transshipment,1987.74,337.87,0,399.29,1508.92,1417.93,2481.0,8132.75,8132.75,2023,9
CST0000816,SHP0000816,CAR008,RTE0037,Direct,10134.55,1671.97,402.05,0.0,552.83,2372.64,2831.28,17965.32,3593.06,2022,4
CST0000817,SHP0000817,CAR007,RTE0021,Direct,5872.0,803.19,1371.26,0.0,610.99,1283.35,329.53,10270.32,5135.16,2023,12
CST0000818,SHP0000818,CAR001,RTE0009,Direct,1987.74,317.35,0,0.0,1683.85,1686.9,2058.89,7734.73,7734.73,2024,2
CST0000819,SHP0000819,CAR002,RTE0042,Transshipment,8240.97,779.2,1004.08,466.1,1513.03,2486.4,2870.74,17360.52,5786.84,2023,4
CST0000820,SHP0000820,CAR006,RTE0033,Direct,10277.2,1459.16,212.24,0.0,1574.46,1353.92,797.64,15674.62,1567.46,2022,9
CST0000821,SHP0000821,CAR002,RTE0039,Direct,13734.95,871.88,1008.33,0.0,1634.18,748.87,212.98,18211.19,3642.24,2024,10
CST0000822,SHP0000822,CAR005,RTE0060,Transshipment,6415.2,869.25,0,205.67,879.7,2792.84,1574.36,12737.02,2122.84,2022,5
CST0000823,SHP0000823,CAR005,RTE0031,Direct,10692.0,1632.28,0,0.0,464.14,1199.5,1937.7,15925.62,1592.56,2024,6
CST0000824,SHP0000824,CAR010,RTE0055,Direct,30331.5,2723.69,1138.17,0.0,675.39,1998.61,1225.21,38092.57,3809.26,2022,9
CST0000825,SHP0000825,CAR001,RTE0017,Direct,1987.74,195.59,0,0.0,1674.15,1056.44,1159.66,6073.58,6073.58,2022,4
CST0000826,SHP0000826,CAR002,RTE0055,Direct,5493.98,352.82,0,0.0,1158.18,2595.0,1855.72,11455.7,5727.85,2024,3
CST0000827,SHP0000827,CAR002,RTE0029,Direct,11499.81,1087.18,0,0.0,537.64,2909.2,860.17,16894.0,2413.43,2023,1
CST0000828,SHP0000828,CAR008,RTE0040,Transshipment,2155.23,148.22,0,438.94,1358.24,570.72,411.53,5082.88,5082.88,2024,9
CST0000829,SHP0000829,CAR001,RTE0038,Transshipment,12867.19,1386.99,643.26,510.64,379.49,2402.2,391.16,18580.93,2654.42,2024,2
CST0000830,SHP0000830,CAR007,RTE0050,Transshipment,6555.99,751.09,0,283.7,442.24,375.33,146.64,8554.99,2851.66,2023,6
CST0000831,SHP0000831,CAR007,RTE0029,Direct,2185.33,297.3,0,0.0,680.53,461.1,1153.31,4777.57,4777.57,2023,3
CST0000832,SHP0000832,CAR006,RTE0014,Transshipment,3083.16,228.14,0,222.47,900.5,828.11,846.21,6108.59,2036.2,2024,9
